Classifier path /home/changl25//Image-to-text-of-Stable-Diffusion/classifier_base.csvreal: 0.7633333333333333 
unreal: 0.7633333333333333 
fantasy: 0.8122222222222222 
detailed: 0.64 
res: 0.7077777777777777 
focus: 0.9233333333333333 
cinematic: 0.9244444444444444 
painting: 0.71 
digital: 0.8288888888888889 
